Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2021,AL,Alabama,Macon,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4.4,,,3.9,5,"18,895",1087,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.692887 32.3870267)
2020,AL,Alabama,Limestone,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,62.6,,,59,66.2,"107,517",1083,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.9813995 34.8102387)
2021,AL,Alabama,Tuscaloosa,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,33,,,28.8,37.5,"227,007",1125,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Henry,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.9,,,70.6,80.6,"17,459",1067,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-85.2399712 31.5169779)
2020,AL,Alabama,Etowah,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,42.4,,,34.7,50.6,"103,162",1055,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-86.0342629 34.0476407)
2021,AL,Alabama,St. Clair,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.1,,,8.8,11.5,"92,748",1115,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-86.3113273 33.7194907)
2021,AL,Alabama,Barbour,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,12,,,9.6,14.7,"24,964",1005,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-85.4051035 31.8702531)
2020,AL,Alabama,Dale,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.9,,,70.4,75.3,"49,342",1045,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-85.609476 31.4306536)
2021,AL,Alabama,Conecuh,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,21,,,17.4,25,"11,328",1035,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-86.9887221 31.4309257)
2020,AL,Alabama,Wilcox,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,21.5,,,17.1,26.4,"10,446",1131,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-87.3049349 31.9900824)
2021,AL,Alabama,Lawrence,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,37.6,,,33.2,42,"33,090",1079,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Greene,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,20.6,,,17.7,23.8,"7,629",1063,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-87.9642005 32.8444965)
2020,AL,Alabama,Coffee,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.2,,,37.7,40.5,"54,174",1031,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-85.9896022 31.402258)
2021,AL,Alabama,Covington,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,9,,,7.7,10.3,"37,524",1039,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-86.4487206 31.2439873)
2021,AL,Alabama,Randolph,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,36.5,,,30.7,42.5,"21,989",1111,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.4640637 33.2964614)
2021,AL,Alabama,Geneva,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,65.4,,,60.6,70.2,"26,701",1061,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-85.8210224 31.0923822)
2021,AL,Alabama,Barbour,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,7.2,,,6.3,8,"24,964",1005,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-85.4051035 31.8702531)
2020,AL,Alabama,Marion,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,55.7,,,51.7,59.8,"29,246",1093,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-87.881551 34.1382194)
2021,AL,Alabama,Chilton,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,24.3,,,20.2,28.7,"45,274",1021,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-86.7266071 32.8540514)
2020,AL,Alabama,Limestone,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,12.5,,,8.1,17.4,"107,517",1083,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-86.9813995 34.8102387)
2020,AL,Alabama,Clay,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.4,,,36,38.8,"14,190",1027,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-85.8635254 33.2703999)
2021,AL,Alabama,Sumter,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,20.4,,,17.7,23.2,"12,164",1119,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-88.2000571 32.5974811)
2021,AL,Alabama,Russell,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,5.6,,,4.9,6.4,"58,722",1113,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-85.1869798 32.2898113)
2021,AL,Alabama,Tallapoosa,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16,,,13.8,18.6,"41,023",1123,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-85.7996176 32.8633076)
2021,AL,Alabama,Bullock,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,48.9,,,40.1,57.5,"10,320",1011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.7172613 32.1017589)
2021,AL,Alabama,Lawrence,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10.2,13.7,"33,090",1079,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Madison,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.9,,,74.9,82.5,"395,211",1089,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-86.5510802 34.7642377)
2021,AL,Alabama,Fayette,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,,,7.6,9.4,"16,148",1057,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-87.7642923 33.7161568)
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.7,,,3.2,4.2,"59,041",1009,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-86.56644 33.9773575)
2020,AL,Alabama,Pickens,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,19.7,,,14.9,24.9,"18,801",1107,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-88.0968644 33.2968003)
2021,AL,Alabama,Fayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.7,,,30,45.8,"16,148",1057,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.7642923 33.7161568)
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.7,,,30.5,45.5,"59,041",1009,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.56644 33.9773575)
2021,AL,Alabama,Wilcox,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,53.6,,,49,58.5,"10,446",1131,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-87.3049349 31.9900824)
2021,AL,Alabama,Barbour,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,76.6,,,71.7,81.2,"24,964",1005,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-85.4051035 31.8702531)
2021,AL,Alabama,Autauga,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,40.7,,,36.3,45.4,"59,095",1001,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-86.6464395 32.5322367)
2021,AL,Alabama,Calhoun,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.9,,,32.1,46,"115,972",1015,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.8279089 33.7705162)
2021,AL,Alabama,Morgan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,35.9,49.7,"123,668",1103,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.8464021 34.4544844)
2020,AL,Alabama,Morgan,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,39.4,,,31.4,47.4,"123,668",1103,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.8464021 34.4544844)
2020,AL,Alabama,Cullman,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.9,,,33.2,36.4,"89,496",1043,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-86.8692666 34.1319229)
2020,AL,Alabama,Choctaw,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,55,,,51.9,58,"12,533",1023,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-88.2488894 31.9909539)
2021,AL,Alabama,Baldwin,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,72.6,,,68.1,76.9,"239,294",1003,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-87.7460666 30.6592183)
2020,AL,Alabama,Jackson,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,43.3,,,34.8,52,"52,773",1071,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-85.9800556 34.764114)
2021,AL,Alabama,Winston,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,36.5,,,31.9,41.4,"23,652",1133,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-87.3653458 34.1545665)
2021,AL,Alabama,Randolph,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,4.5,,,3.9,5.2,"21,989",1111,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-85.4640637 33.2964614)
2020,AL,Alabama,Lawrence,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.6,,,69.6,75.4,"33,090",1079,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Elmore,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,8.1,,,6.9,9.5,"89,304",1051,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-86.1427347 32.597229)
2021,AL,Alabama,Sumter,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,39.3,,,34.1,44.4,"12,164",1119,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-88.2000571 32.5974811)
2020,AL,Alabama,Randolph,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,82.8,,,80.4,85.2,"21,989",1111,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-85.4640637 33.2964614)
2020,AL,Alabama,Dallas,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,37.2,,,30.9,43.6,"37,619",1047,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-87.11436 32.3335263)
2020,AL,Alabama,Escambia,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,20.3,,,15.4,25.8,"36,699",1053,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-87.1684097 31.1222867)
2020,AL,Alabama,Lamar,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.5,,,67,75.7,"13,689",1075,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-88.0874309 33.7870852)
2020,AL,Alabama,Calhoun,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.1,,,35.7,38.5,"115,972",1015,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-85.8279089 33.7705162)
2021,AL,Alabama,Hale,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.1,,,6.2,8.2,"14,754",1065,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-87.6230608 32.7527958)
2021,AL,Alabama,Marion,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.4,,,9,11.9,"29,246",1093,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-87.881551 34.1382194)
2021,AL,Alabama,Sumter,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,23,,,18.7,27.5,"12,164",1119,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-88.2000571 32.5974811)
2021,AL,Alabama,Madison,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3,,,2.7,3.3,"395,211",1089,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.5510802 34.7642377)
2021,AL,Alabama,Crenshaw,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,82.7,,,79.8,85.2,"13,083",1041,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-86.3200384 31.7303106)
2020,AL,Alabama,Pike,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80,,,77.1,82.6,"32,991",1109,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-85.9416076 31.7986533)
2021,AL,Alabama,Escambia,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,42.2,,,37.7,46.8,"36,699",1053,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-87.1684097 31.1222867)
2021,AL,Alabama,Coosa,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,38,,,33.7,42.3,"10,450",1037,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-86.2434818 32.9314453)
2020,AL,Alabama,Bullock,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,32.8,,,26.8,38.9,"10,320",1011,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-85.7172613 32.1017589)
2021,AL,Alabama,Clay,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,38.5,,,33.7,43.8,"14,190",1027,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.8635254 33.2703999)
2021,AL,Alabama,Morgan,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,18.9,,,15.4,22.8,"123,668",1103,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-86.8464021 34.4544844)
2021,AL,Alabama,Crenshaw,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,6.6,,,5.7,7.6,"13,083",1041,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-86.3200384 31.7303106)
2021,AL,Alabama,Marion,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,9.3,,,8.1,10.7,"29,246",1093,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-87.881551 34.1382194)
2021,AL,Alabama,St. Clair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,8.8,12.1,"92,748",1115,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.3113273 33.7194907)
2021,AL,Alabama,Lawrence,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,10.1,,,8.7,11.6,"33,090",1079,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Escambia,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.7,,,17.1,22.4,"36,699",1053,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-87.1684097 31.1222867)
2021,AL,Alabama,Chambers,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18,,,15.6,20.4,"34,541",1017,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-85.3940321 32.9155039)
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.6,,,28.2,39.2,"226,902",1117,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.6780894 33.2630428)
2021,AL,Alabama,Randolph,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,11.5,15.5,"21,989",1111,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-85.4640637 33.2964614)
2020,AL,Alabama,Elmore,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,75.4,,,72.6,78.1,"89,304",1051,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-86.1427347 32.597229)
2021,AL,Alabama,Marengo,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,40.4,,,35.5,45.5,"18,996",1091,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.791091 32.2475911)
2021,AL,Alabama,Walker,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15.3,,,12.4,18.6,"64,818",1127,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.3010936 33.7915581)
2021,AL,Alabama,Clarke,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,7.9,,,6.8,9,"22,760",1025,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-87.8186244 31.6855211)
2021,AL,Alabama,Franklin,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.1,,,67.8,78.3,"32,013",1059,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-87.8428144 34.4419892)
2021,AL,Alabama,Bullock,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.7,,,33.9,43.8,"10,320",1011,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-85.7172613 32.1017589)
2021,AL,Alabama,Chambers,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,67.3,,,62.5,72,"34,541",1017,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-85.3940321 32.9155039)
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.9,,,7.5,10.4,"226,902",1117,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.6780894 33.2630428)
2021,AL,Alabama,Wilcox,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,20.9,,,18,24.1,"10,446",1131,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-87.3049349 31.9900824)
2020,AL,Alabama,Lauderdale,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,42,,,34,50.6,"94,043",1077,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-87.6509966 34.9041221)
2020,AL,Alabama,Lawrence,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,16.5,,,12,21.4,"33,090",1079,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Lamar,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,13.1,,,10.5,16,"13,689",1075,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-88.0874309 33.7870852)
2020,AL,Alabama,Crenshaw,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,37.4,,,30.5,44.8,"13,083",1041,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-86.3200384 31.7303106)
2020,AL,Alabama,Tuscaloosa,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,45,,,38.1,51.7,"227,007",1125,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Dallas,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,22.1,,,17.9,26.6,"37,619",1047,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-87.11436 32.3335263)
2020,AL,Alabama,Lauderdale,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.8,,,37,40.5,"94,043",1077,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-87.6509966 34.9041221)
2020,AL,Alabama,Cullman,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,60,,,56,63.8,"89,496",1043,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.8692666 34.1319229)
2020,AL,Alabama,Shelby,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,52.8,,,44.7,60.9,"226,902",1117,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.6780894 33.2630428)
